sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-4.24;-10.1;2.02;-0.93;-9.7;1.09;-4.57;-0.93;0.59;-0.38;0.58;-0.36;0.6;9.0;49.0;16.0;297.0;77.0;66.0;0.0;33.1;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30685;2022-09-27 11:16:43:333
-3.09;-11.56;-2.57;-0.93;-9.7;1.09;-4.57;-0.93;0.59;-1.75;1.75;0.87;0.6;4.0;47.0;21.0;320.0;82.0;40.0;0.0;33.1;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30733;2022-09-27 11:16:43:381
-3.09;-11.56;-2.57;-0.93;-9.7;1.09;-4.57;-0.93;0.59;-1.75;1.75;0.87;0.6;4.0;47.0;21.0;320.0;82.0;40.0;0.0;33.1;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30781;2022-09-27 11:16:43:429
-3.09;-11.56;-2.57;-0.93;-9.7;1.09;-4.57;-0.93;0.59;-1.75;1.75;0.87;0.6;4.0;47.0;21.0;320.0;82.0;40.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30829;2022-09-27 11:16:43:477
-4.61;-12.29;6.88;-2.21;-9.47;-1.3;0.0;-1.78;2.29;-0.94;1.4;1.86;0.6;4.0;47.0;21.0;320.0;82.0;40.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30878;2022-09-27 11:16:43:526
-4.61;-12.29;6.88;-2.21;-9.47;-1.3;0.0;-1.78;2.29;-0.94;1.4;1.86;0.6;8.0;39.0;32.0;243.0;75.0;120.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30925;2022-09-27 11:16:43:573
-4.61;-12.29;6.88;-2.21;-9.47;-1.3;0.0;-1.78;2.29;-0.94;1.4;1.86;0.6;8.0;39.0;32.0;243.0;75.0;120.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30973;2022-09-27 11:16:43:621
-1.52;-11.57;4.23;-4.03;-8.67;-2.19;-2.35;-1.21;9.67;2.09;4.66;1.32;0.6;8.0;39.0;32.0;243.0;75.0;120.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31021;2022-09-27 11:16:43:669
-1.52;-11.57;4.23;-4.03;-8.67;-2.19;-2.35;-1.21;9.67;2.09;4.66;1.32;0.6;8.0;39.0;32.0;243.0;75.0;120.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31069;2022-09-27 11:16:43:717
-4.73;-9.28;4.33;-4.58;-8.5;-1.7;4.4;-1.12;7.2;2.58;4.44;0.42;0.6;1.0;49.0;17.0;316.0;62.0;119.0;0.0;35.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31116;2022-09-27 11:16:43:764
-4.73;-9.28;4.33;-4.58;-8.5;-1.7;4.4;-1.12;7.2;2.58;4.44;0.42;0.6;1.0;49.0;17.0;316.0;62.0;119.0;0.0;35.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31166;2022-09-27 11:16:43:814
-4.73;-9.28;4.33;-4.58;-8.5;-1.7;4.4;-1.12;7.2;2.58;4.44;0.42;0.7;1.0;49.0;17.0;316.0;62.0;119.0;0.0;35.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31212;2022-09-27 11:16:43:860
-0.7;-8.59;0.8;-4.41;-8.71;-0.97;2.87;-1.1;5.5;1.7;2.97;-0.2;0.7;1.0;49.0;17.0;316.0;62.0;119.0;0.0;35.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31260;2022-09-27 11:16:43:908
-0.7;-8.59;0.8;-4.41;-8.71;-0.97;2.87;-1.1;5.5;1.7;2.97;-0.2;0.7;-3.0;52.0;0.0;359.0;63.0;102.0;0.0;35.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31310;2022-09-27 11:16:43:958
-0.7;-8.59;0.8;-4.41;-8.71;-0.97;2.87;-1.1;5.5;1.7;2.97;-0.2;0.7;-3.0;52.0;0.0;359.0;63.0;102.0;0.0;35.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31357;2022-09-27 11:16:44:005
2.5;-11.11;3.16;-3.82;-9.02;-0.48;-0.23;-1.17;1.6;0.69;1.61;-1.03;0.7;-3.0;52.0;0.0;359.0;63.0;102.0;0.0;35.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31404;2022-09-27 11:16:44:052
2.5;-11.11;3.16;-3.82;-9.02;-0.48;-0.23;-1.17;1.6;0.69;1.61;-1.03;0.7;-3.0;52.0;0.0;359.0;63.0;102.0;0.0;31.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31452;2022-09-27 11:16:44:100
-4.44;-6.12;-0.36;-3.82;-9.02;-0.48;-0.23;-1.17;1.6;0.69;1.61;-1.03;0.7;-7.0;48.0;-11.0;21.0;67.0;97.0;0.0;31.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31501;2022-09-27 11:16:44:149
-4.44;-6.12;-0.36;-2.41;-9.5;-0.25;0.67;-2.85;-1.93;0.56;3.4;-0.39;0.7;-7.0;48.0;-11.0;21.0;67.0;97.0;0.0;31.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31549;2022-09-27 11:16:44:197
-3.63;-10.85;2.01;-2.41;-9.5;-0.25;0.67;-2.85;-1.93;0.56;3.4;-0.39;0.7;-7.0;47.0;-16.0;21.0;67.0;97.0;0.0;31.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31597;2022-09-27 11:16:44:245
-3.63;-10.85;2.01;-1.75;-9.65;-0.26;-1.73;-0.48;2.17;0.57;2.22;-0.19;0.7;-7.0;47.0;-16.0;21.0;67.0;97.0;0.0;31.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31644;2022-09-27 11:16:44:292
-3.63;-10.85;2.01;-1.75;-9.65;-0.26;-1.73;-0.48;2.17;0.57;2.22;-0.19;0.7;-7.0;47.0;-16.0;21.0;67.0;97.0;0.0;31.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31694;2022-09-27 11:16:44:342
2.55;-9.7;0.03;-1.75;-9.65;-0.26;-1.73;-0.48;2.17;0.57;2.22;-0.19;0.7;-7.0;47.0;-16.0;21.0;67.0;97.0;0.0;31.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31741;2022-09-27 11:16:44:389
2.55;-9.7;0.03;-1.11;-9.66;1.3;3.12;-0.68;-1.99;0.57;2.22;-0.19;0.7;-5.0;43.0;-25.0;56.0;80.0;99.0;0.0;45.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31789;2022-09-27 11:16:44:437
-2.61;-8.66;1.9;-1.11;-9.66;1.3;3.12;-0.68;-1.99;0.51;0.55;-0.76;0.7;-5.0;43.0;-25.0;56.0;80.0;99.0;0.0;45.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31837;2022-09-27 11:16:44:485
-2.61;-8.66;1.9;-1.11;-9.66;1.3;3.12;-0.68;-1.99;0.51;0.55;-0.76;0.7;-5.0;43.0;-25.0;56.0;80.0;99.0;0.0;45.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31885;2022-09-27 11:16:44:533
-2.61;-8.66;1.9;-0.35;-9.62;1.85;-1.39;-0.12;-0.16;0.51;0.55;-0.76;0.7;-4.0;41.0;-30.0;119.0;80.0;41.0;0.0;45.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31932;2022-09-27 11:16:44:580
-5.24;-9.16;0.97;-0.35;-9.62;1.85;-1.39;-0.12;-0.16;-0.22;0.2;-0.43;0.7;-4.0;41.0;-30.0;119.0;80.0;41.0;0.0;45.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;31981;2022-09-27 11:16:44:629
-5.24;-9.16;0.97;-0.35;-9.62;1.85;-1.39;-0.12;-0.16;-0.22;0.2;-0.43;0.7;-4.0;41.0;-30.0;119.0;80.0;41.0;0.0;45.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32030;2022-09-27 11:16:44:678
-5.24;-9.16;0.97;-0.21;-9.7;1.44;-5.77;-1.21;-2.31;-0.22;0.2;-0.43;0.7;-4.0;41.0;-30.0;119.0;80.0;41.0;0.0;45.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32077;2022-09-27 11:16:44:725
-3.27;-10.53;-1.78;-0.21;-9.7;1.44;-5.77;-1.21;-2.31;-1.62;1.74;1.34;0.7;1.0;45.0;-28.0;172.0;81.0;8.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32125;2022-09-27 11:16:44:773
-3.27;-10.53;-1.78;-0.21;-9.7;1.44;-5.77;-1.21;-2.31;-1.62;1.74;1.34;0.7;1.0;45.0;-28.0;172.0;81.0;8.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32173;2022-09-27 11:16:44:821
-3.27;-10.53;-1.78;-2.21;-9.51;-0.91;-0.4;-1.55;3.24;-1.62;1.74;1.34;0.7;1.0;45.0;-28.0;172.0;81.0;8.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32221;2022-09-27 11:16:44:869
-6.53;-10.1;-5.19;-2.21;-9.51;-0.91;-0.4;-1.55;3.24;-0.06;0.59;1.82;0.7;1.0;45.0;-28.0;172.0;81.0;8.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32269;2022-09-27 11:16:44:917
1.09;-7.84;2.53;-3.5;-9.1;-1.06;0.05;-3.45;4.94;-0.06;0.59;1.82;0.7;20.0;45.0;-12.0;98.0;76.0;112.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32317;2022-09-27 11:16:44:965
1.09;-7.84;2.53;-3.5;-9.1;-1.06;0.05;-3.45;4.94;-0.06;0.59;1.82;0.7;20.0;45.0;-12.0;98.0;76.0;112.0;0.0;36.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32365;2022-09-27 11:16:45:013
1.09;-7.84;2.53;-3.5;-9.1;-1.06;0.05;-3.45;4.94;0.47;1.52;1.03;0.7;20.0;45.0;-12.0;98.0;76.0;112.0;0.0;36.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32413;2022-09-27 11:16:45:061
0.45;-6.1;0.44;-4.81;-8.23;-2.31;5.83;1.07;4.19;0.47;1.52;1.03;0.7;20.0;45.0;-12.0;98.0;76.0;112.0;0.0;36.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32460;2022-09-27 11:16:45:108
0.45;-6.1;0.44;-4.81;-8.23;-2.31;5.83;1.07;4.19;0.47;1.52;1.03;0.7;29.0;38.0;-9.0;84.0;57.0;116.0;0.0;36.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32510;2022-09-27 11:16:45:158
0.45;-6.1;0.44;-4.81;-8.23;-2.31;5.83;1.07;4.19;0.81;1.76;-0.79;0.7;29.0;38.0;-9.0;84.0;57.0;116.0;0.0;36.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32557;2022-09-27 11:16:45:205
-5.63;-10.65;-1.67;-3.91;-8.77;-1.97;1.85;0.68;-1.9;0.81;1.76;-0.79;0.7;29.0;38.0;-9.0;84.0;57.0;116.0;0.0;36.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32604;2022-09-27 11:16:45:252
-5.63;-10.65;-1.67;-3.91;-8.77;-1.97;1.85;0.68;-1.9;0.23;-0.48;-0.22;0.7;29.0;38.0;-9.0;84.0;57.0;116.0;0.0;36.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32653;2022-09-27 11:16:45:301
-5.63;-10.65;-1.67;-3.91;-8.77;-1.97;1.85;0.68;-1.9;0.23;-0.48;-0.22;0.8;28.0;39.0;-11.0;91.0;63.0;117.0;0.0;36.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32701;2022-09-27 11:16:45:349
0.97;-5.5;2.13;-4.01;-8.86;-1.27;3.19;-4.78;-1.9;0.23;-0.48;-0.22;0.8;28.0;39.0;-11.0;91.0;63.0;117.0;0.0;48.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32749;2022-09-27 11:16:45:397
0.97;-5.5;2.13;-4.01;-8.86;-1.27;3.19;-4.78;-1.9;0.98;0.23;-1.27;0.8;28.0;39.0;-11.0;91.0;63.0;117.0;0.0;48.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32796;2022-09-27 11:16:45:444
-4.77;-7.75;-0.87;-2.78;-9.38;-0.73;2.16;-0.25;2.67;0.98;0.23;-1.27;0.8;28.0;39.0;-11.0;91.0;63.0;117.0;0.0;48.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32844;2022-09-27 11:16:45:492
-4.77;-7.75;-0.87;-2.78;-9.38;-0.73;2.16;-0.25;2.67;0.98;0.23;-1.27;0.8;28.0;39.0;-11.0;91.0;63.0;117.0;0.0;48.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32894;2022-09-27 11:16:45:542
-4.77;-7.75;-0.87;-2.78;-9.38;-0.73;2.16;-0.25;2.67;0.95;-0.66;-0.4;0.8;22.0;41.0;-16.0;102.0;73.0;105.0;0.0;48.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32941;2022-09-27 11:16:45:589
0.19;-8.75;-0.97;-1.94;-9.6;0.57;0.3;0.05;1.42;0.95;-0.66;-0.4;0.8;22.0;41.0;-16.0;102.0;73.0;105.0;0.0;48.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;32988;2022-09-27 11:16:45:636
0.19;-8.75;-0.97;-1.94;-9.6;0.57;0.3;0.05;1.42;0.95;-0.66;-0.4;0.8;22.0;41.0;-16.0;102.0;73.0;105.0;0.0;48.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33037;2022-09-27 11:16:45:685
0.19;-8.75;-0.97;-1.94;-9.6;0.57;0.3;0.05;1.42;0.95;-0.66;-0.4;0.8;22.0;41.0;-16.0;102.0;73.0;105.0;0.0;44.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33085;2022-09-27 11:16:45:733
-1.61;-10.19;0.91;-1.08;-9.65;1.38;-1.36;0.04;1.23;0.38;-0.34;-0.63;0.8;17.0;41.0;-22.0;130.0;78.0;74.0;0.0;44.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33132;2022-09-27 11:16:45:780
-1.61;-10.19;0.91;-1.08;-9.65;1.38;-1.36;0.04;1.23;0.38;-0.34;-0.63;0.8;17.0;41.0;-22.0;130.0;78.0;74.0;0.0;44.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33180;2022-09-27 11:16:45:828
-7.09;-10.02;0.22;-1.08;-9.65;1.38;-1.36;0.04;1.23;-0.05;0.17;-0.39;0.8;17.0;41.0;-22.0;130.0;78.0;74.0;0.0;44.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33229;2022-09-27 11:16:45:877
-7.09;-10.02;0.22;-0.27;-9.67;1.63;-4.46;-0.15;-0.97;-0.05;0.17;-0.39;0.8;17.0;41.0;-22.0;130.0;78.0;74.0;0.0;44.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33276;2022-09-27 11:16:45:924
-7.09;-10.02;0.22;-0.27;-9.67;1.63;-4.46;-0.15;-0.97;-0.05;0.17;-0.39;0.8;13.0;42.0;-21.0;212.0;80.0;9.0;0.0;44.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33325;2022-09-27 11:16:45:973
-0.15;-12.84;3.24;-1.57;-9.67;0.36;-1.69;-1.66;-3.51;-2.07;1.24;1.69;0.8;13.0;42.0;-21.0;212.0;80.0;9.0;0.0;44.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33373;2022-09-27 11:16:46:021
-0.15;-12.84;3.24;-1.57;-9.67;0.36;-1.69;-1.66;-3.51;-2.07;1.24;1.69;0.8;13.0;42.0;-21.0;212.0;80.0;9.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33421;2022-09-27 11:16:46:069
-0.15;-12.84;3.24;-1.57;-9.67;0.36;-1.69;-1.66;-3.51;-2.07;1.24;1.69;0.8;13.0;42.0;-21.0;212.0;80.0;9.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33469;2022-09-27 11:16:46:117
-5.63;-8.89;2.85;-3.89;-8.93;-1.18;0.26;-2.06;2.46;-2.07;1.24;1.69;0.8;27.0;38.0;-9.0;173.0;81.0;77.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33517;2022-09-27 11:16:46:165
-5.63;-8.89;2.85;-3.89;-8.93;-1.18;0.26;-2.06;2.46;-2.07;1.24;1.69;0.8;27.0;38.0;-9.0;173.0;81.0;77.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33565;2022-09-27 11:16:46:213
-0.78;-7.66;1.97;-3.89;-8.93;-1.18;0.26;-2.06;2.46;0.41;2.43;1.2;0.8;27.0;38.0;-9.0;173.0;81.0;77.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33613;2022-09-27 11:16:46:261
-0.78;-7.66;1.97;-3.89;-8.93;-1.18;0.26;-2.06;2.46;0.41;2.43;1.2;0.8;27.0;38.0;-9.0;173.0;81.0;77.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33662;2022-09-27 11:16:46:310
-0.78;-7.66;1.97;-4.75;-8.37;-1.92;5.73;1.94;3.35;0.93;0.42;-0.31;0.8;37.0;32.0;1.0;153.0;66.0;107.0;0.0;46.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33708;2022-09-27 11:16:46:356
-1.42;-8.84;-3.43;-4.75;-8.37;-1.92;5.73;1.94;3.35;0.93;0.42;-0.31;0.8;37.0;32.0;1.0;153.0;66.0;107.0;0.0;46.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33758;2022-09-27 11:16:46:406
-1.42;-8.84;-3.43;-4.75;-8.37;-1.92;5.73;1.94;3.35;0.93;0.42;-0.31;0.8;37.0;32.0;1.0;153.0;66.0;107.0;0.0;46.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33805;2022-09-27 11:16:46:453
-7.23;-9.64;-1.31;-4.29;-8.71;-1.36;-0.55;-1.33;-2.41;0.85;-1.02;-0.45;0.8;37.0;32.0;1.0;153.0;66.0;107.0;0.0;46.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33853;2022-09-27 11:16:46:501
-7.23;-9.64;-1.31;-4.29;-8.71;-1.36;-0.55;-1.33;-2.41;0.85;-1.02;-0.45;0.8;33.0;35.0;-6.0;123.0;63.0;108.0;0.0;46.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33901;2022-09-27 11:16:46:549
-7.23;-9.64;-1.31;-4.29;-8.71;-1.36;-0.55;-1.33;-2.41;0.85;-1.02;-0.45;0.8;33.0;35.0;-6.0;123.0;63.0;108.0;0.0;46.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33949;2022-09-27 11:16:46:597
1.89;-6.53;-1.95;-3.71;-9.07;-0.27;0.62;-4.64;0.18;0.03;-1.84;-0.71;0.8;33.0;35.0;-6.0;123.0;63.0;108.0;0.0;46.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;33996;2022-09-27 11:16:46:644
1.89;-6.53;-1.95;-3.71;-9.07;-0.27;0.62;-4.64;0.18;0.03;-1.84;-0.71;0.8;33.0;35.0;-6.0;123.0;63.0;108.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34045;2022-09-27 11:16:46:693
1.89;-6.53;-1.95;-3.71;-9.07;-0.27;0.62;-4.64;0.18;0.03;-1.84;-0.71;0.8;33.0;35.0;-6.0;123.0;63.0;108.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34093;2022-09-27 11:16:46:741
-5.04;-8.59;3.97;-2.58;-9.46;0.1;2.35;-0.86;1.53;1.61;-0.37;-0.4;0.8;25.0;38.0;-6.0;137.0;68.0;94.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34141;2022-09-27 11:16:46:789
-5.04;-8.59;3.97;-2.58;-9.46;0.1;2.35;-0.86;1.53;1.61;-0.37;-0.4;0.8;25.0;38.0;-6.0;137.0;68.0;94.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34189;2022-09-27 11:16:46:837
-0.12;-9.73;3.85;-2.12;-9.46;1.5;-0.98;0.52;-3.59;1.61;-0.37;-0.4;0.8;25.0;38.0;-6.0;137.0;68.0;94.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34237;2022-09-27 11:16:46:885
-0.12;-9.73;3.85;-2.12;-9.46;1.5;-0.98;0.52;-3.59;0.33;0.01;-0.48;0.8;25.0;38.0;-6.0;137.0;68.0;94.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34285;2022-09-27 11:16:46:933
-1.95;-9.62;0.14;-2.12;-9.46;1.5;-0.98;0.52;-3.59;0.33;0.01;-0.48;0.8;23.0;39.0;-14.0;187.0;75.0;55.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34333;2022-09-27 11:16:46:981
-1.95;-9.62;0.14;-1.5;-9.48;1.99;-0.14;0.06;0.1;-0.69;-0.5;-0.35;0.8;23.0;39.0;-14.0;187.0;75.0;55.0;0.0;26.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34380;2022-09-27 11:16:47:028
-1.95;-9.62;0.14;-1.5;-9.48;1.99;-0.14;0.06;0.1;-0.69;-0.5;-0.35;0.8;23.0;39.0;-14.0;187.0;75.0;55.0;0.0;26.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34430;2022-09-27 11:16:47:078
-2.84;-10.5;4.13;-1.5;-9.48;1.99;-0.14;0.06;0.1;-0.69;-0.5;-0.35;0.8;23.0;39.0;-14.0;187.0;75.0;55.0;0.0;26.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34477;2022-09-27 11:16:47:125
-2.84;-10.5;4.13;-0.82;-9.61;1.8;-2.13;-0.67;1.54;-0.69;-0.5;-0.35;0.8;17.0;40.0;-21.0;183.0;75.0;37.0;0.0;26.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34525;2022-09-27 11:16:47:173
-7.59;-10.11;-3.61;-0.82;-9.61;1.8;-2.13;-0.67;1.54;0.05;0.44;0.25;0.8;17.0;40.0;-21.0;183.0;75.0;37.0;0.0;26.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34573;2022-09-27 11:16:47:221
-7.59;-10.11;-3.61;-0.82;-9.61;1.8;-2.13;-0.67;1.54;0.05;0.44;0.25;0.8;17.0;40.0;-21.0;183.0;75.0;37.0;0.0;26.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34621;2022-09-27 11:16:47:269
-7.59;-10.11;-3.61;-1.6;-9.61;1.09;-3.94;-1.27;-5.52;0.05;0.44;0.25;0.8;17.0;40.0;-21.0;183.0;75.0;37.0;0.0;26.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34669;2022-09-27 11:16:47:317
-0.62;-11.69;3.71;-1.6;-9.61;1.09;-3.94;-1.27;-5.52;-2.28;-1.05;1.54;0.8;25.0;41.0;-9.0;201.0;79.0;56.0;0.0;34.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34716;2022-09-27 11:16:47:364
-0.62;-11.69;3.71;-1.6;-9.61;1.09;-3.94;-1.27;-5.52;-2.28;-1.05;1.54;0.8;25.0;41.0;-9.0;201.0;79.0;56.0;0.0;34.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34766;2022-09-27 11:16:47:414
-0.62;-11.69;3.71;-3.52;-9.09;-1.09;1.84;-2.78;4.23;-2.28;-1.05;1.54;0.8;25.0;41.0;-9.0;201.0;79.0;56.0;0.0;34.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34813;2022-09-27 11:16:47:461
-3.08;-9.01;0.88;-3.52;-9.09;-1.09;1.84;-2.78;4.23;0.42;1.73;1.27;0.8;25.0;41.0;-9.0;201.0;79.0;56.0;0.0;34.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34860;2022-09-27 11:16:47:508
-3.08;-9.01;0.88;-3.52;-9.09;-1.09;1.84;-2.78;4.23;0.42;1.73;1.27;0.8;34.0;31.0;-1.0;149.0;68.0;107.0;0.0;34.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34909;2022-09-27 11:16:47:557
-3.08;-9.01;0.88;-4.4;-8.59;-1.72;2.77;0.22;2.74;0.42;1.73;1.27;0.8;34.0;31.0;-1.0;149.0;68.0;107.0;0.0;34.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;34956;2022-09-27 11:16:47:604
0.83;-7.71;-0.99;-4.4;-8.59;-1.72;2.77;0.22;2.74;1.07;0.8;-0.1;0.8;34.0;31.0;-1.0;149.0;68.0;107.0;0.0;45.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35005;2022-09-27 11:16:47:653
0.83;-7.71;-0.99;-4.4;-8.59;-1.72;2.77;0.22;2.74;1.07;0.8;-0.1;0.8;34.0;31.0;-1.0;149.0;68.0;107.0;0.0;45.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35053;2022-09-27 11:16:47:701
0.83;-7.71;-0.99;-3.86;-8.92;-1.28;0.91;0.5;-1.73;0.67;1.32;-0.41;0.8;32.0;34.0;1.0;133.0;61.0;111.0;0.0;45.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35101;2022-09-27 11:16:47:749
-6.93;-9.9;0.33;-3.86;-8.92;-1.28;0.91;0.5;-1.73;0.67;1.32;-0.41;0.8;32.0;34.0;1.0;133.0;61.0;111.0;0.0;45.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35149;2022-09-27 11:16:47:797
-6.93;-9.9;0.33;-3.86;-8.92;-1.28;0.91;0.5;-1.73;0.67;1.32;-0.41;0.8;32.0;34.0;1.0;133.0;61.0;111.0;0.0;45.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35196;2022-09-27 11:16:47:844
-0.15;-12.08;2.46;-3.1;-9.24;-1.07;-1.17;-0.49;0.82;0.79;2.21;-0.87;0.8;32.0;34.0;1.0;133.0;61.0;111.0;0.0;45.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35245;2022-09-27 11:16:47:893
-0.15;-12.08;2.46;-3.1;-9.24;-1.07;-1.17;-0.49;0.82;0.79;2.21;-0.87;0.8;32.0;34.0;1.0;133.0;61.0;111.0;0.0;45.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35292;2022-09-27 11:16:47:940
